product_id,category,stock_level,reorder_point,reorder_frequency_days,lead_time_days,daily_demand,demand_std_dev,item_popularity_score,storage_location_id,zone,picking_time_seconds,handling_cost_per_unit,unit_price,holding_cost_per_unit_day,stockout_count_last_month,order_fulfillment_rate,total_orders_last_month,turnover_ratio,layout_efficiency_score,last_restock_date,forecasted_demand_next_7d,KPI_score,product_line,days_of_supply,stock_status,stock_value,excess_value
ITM12412,Groceries,297,78,7,4,28.43,1.68,0.79,L89,B,51,2.78,188.8,0.85,1,0.83,988,4.27,0.34,2024-09-21,164.92,0.586,MRO Supplies,10.446711220541681,Understock,56073.600000000006,0.0
ITM12413,Groceries,59,10,12,9,35.09,5.54,0.49,L63,D,33,4.66,94.37,1.75,8,0.91,305,3.44,0.75,2024-07-10,209.75,0.443,MRO Supplies,1.6813907096038756,Understock,5567.83,0.0
ITM12414,Groceries,120,72,8,6,6.8,4.12,0.93,L26,B,119,2.05,159.92,0.15,7,0.92,223,13.26,0.83,2024-09-20,147.01,0.772,MRO Supplies,17.647058823529413,Understock,19190.399999999998,0.0
ITM12415,Automotive,130,38,13,3,13.28,1.81,0.55,L16,D,61,2.31,103.51,1.42,1,0.93,903,2.99,0.77,2024-09-17,80.21,0.618,Warehouse Equipment,9.789156626506024,Understock,13456.300000000001,0.0
ITM12416,Apparel,404,91,10,8,7.85,9.83,0.41,L18,A,43,1.36,99.51,0.24,8,0.85,99,7.09,0.54,2024-08-16,168.61,0.589,Packaging,51.46496815286624,Understock,40202.04,0.0
ITM12417,Pharma,340,21,13,5,20.12,4.01,0.97,L10,C,12,3.17,38.14,0.38,4,0.94,581,13.44,0.97,2024-09-06,253.57,0.843,Safety Products,16.898608349900595,Understock,12967.6,0.0
ITM12418,Automotive,268,86,11,8,14.92,6.45,0.48,L58,B,77,3.83,171.73,1.43,8,0.71,666,3.07,0.56,2024-01-23,121.16,0.392,Warehouse Equipment,17.962466487935657,Understock,46023.64,0.0
ITM12419,Pharma,210,50,13,8,36.91,5.16,0.31,L23,D,148,2.48,24.89,0.65,2,0.9,239,2.79,0.99,2024-05-31,203.93,0.71,Safety Products,5.689515036575455,Understock,5226.900000000001,0.0
ITM12420,Pharma,201,11,5,9,6.33,1.86,0.26,L92,B,150,3.88,68.95,0.5,3,0.77,800,10.7,0.93,2024-11-29,22.28,0.773,Safety Products,31.753554502369667,Healthy,13858.95,0.0
ITM12421,Apparel,445,46,4,8,37.85,1.03,1.0,L57,B,59,1.86,137.96,1.62,0,0.78,92,5.64,0.53,2024-04-08,281.6,0.575,Packaging,11.756935270805812,Understock,61392.200000000004,0.0
ITM12422,Groceries,424,54,6,9,3.24,6.44,0.78,L12,C,91,3.68,106.38,1.9,4,0.73,566,7.1,0.33,2024-06-13,291.28,0.437,MRO Supplies,130.86419753086417,Healthy,45105.119999999995,0.0
ITM12423,Apparel,354,89,10,6,10.9,2.85,0.47,L88,B,28,1.66,177.46,0.54,6,0.76,809,9.76,0.27,2024-09-20,122.03,0.562,Packaging,32.477064220183486,Understock,62820.840000000004,0.0
ITM12424,Automotive,228,57,13,5,39.81,2.81,0.84,L41,D,53,4.01,17.47,0.7,6,1.0,115,6.31,0.63,2024-02-12,154.53,0.62,Warehouse Equipment,5.7272042200452145,Understock,3983.16,0.0
ITM12425,Automotive,41,33,10,7,37.4,9.59,0.59,L86,A,170,4.24,133.39,1.46,5,0.82,445,12.2,0.81,2024-02-19,56.57,0.643,Warehouse Equipment,1.0962566844919786,Understock,5468.99,0.0
ITM12426,Automotive,185,31,5,9,24.34,4.89,0.39,L45,A,175,4.09,100.72,1.65,5,0.98,300,14.57,0.34,2024-03-26,66.9,0.593,Warehouse Equipment,7.600657354149548,Understock,18633.2,0.0
ITM12427,Apparel,118,20,6,3,3.45,0.78,0.77,L91,C,12,1.47,39.32,2.0,7,0.75,177,14.06,0.45,2024-10-02,184.6,0.487,Packaging,34.20289855072463,Healthy,4639.76,0.0
ITM12428,Pharma,227,67,5,4,30.88,3.73,0.77,L9,D,122,3.62,151.22,0.62,9,0.76,746,8.64,0.7,2024-09-30,191.83,0.565,Safety Products,7.351036269430052,Understock,34326.94,0.0
ITM12429,Pharma,27,55,12,5,20.93,6.05,0.55,L71,D,74,2.92,88.15,1.16,8,0.87,237,5.97,0.57,2024-01-04,109.07,0.492,Safety Products,1.2900143334925944,Understock,2380.05,0.0
ITM12430,Electronics,209,38,4,3,16.51,3.62,0.14,L70,A,172,4.94,111.0,0.35,3,0.8,232,7.07,0.68,2024-11-16,118.47,0.695,Industrial Hardware,12.658994548758328,Understock,23199.0,0.0
ITM12431,Automotive,194,44,6,9,32.38,0.76,0.17,L38,D,173,2.13,193.78,0.73,3,0.89,632,5.62,0.74,2024-02-03,156.81,0.668,Warehouse Equipment,5.99135268684373,Understock,37593.32,0.0
ITM12432,Pharma,292,24,8,5,22.39,4.72,0.81,L39,B,175,3.97,102.38,0.19,7,0.83,627,7.18,0.5,2024-04-17,282.54,0.603,Safety Products,13.04153640017865,Understock,29894.96,0.0
ITM12433,Electronics,36,69,13,9,5.53,1.51,0.84,L21,C,48,2.17,166.44,0.5,4,0.94,890,1.18,0.83,2024-12-09,53.4,0.64,Industrial Hardware,6.509945750452079,Understock,5991.84,0.0
ITM12434,Pharma,109,51,13,6,45.88,6.38,0.71,L92,A,162,2.29,156.22,1.06,9,0.83,811,1.77,0.76,2024-11-18,169.94,0.456,Safety Products,2.375762859633827,Understock,17027.98,0.0
ITM12435,Automotive,160,52,7,3,39.15,6.39,0.86,L91,C,73,1.0,135.92,0.41,8,0.87,716,11.8,0.75,2024-04-19,26.87,0.68,Warehouse Equipment,4.086845466155811,Understock,21747.199999999997,0.0
ITM12436,Groceries,164,89,5,6,3.76,0.86,0.75,L90,B,113,1.58,180.39,1.79,5,0.8,461,5.69,0.32,2024-12-16,142.92,0.421,MRO Supplies,43.61702127659575,Understock,29583.96,0.0
ITM12437,Automotive,185,83,4,2,26.73,3.26,0.91,L82,A,22,1.24,57.8,1.45,8,0.91,982,12.12,0.58,2024-08-05,125.19,0.555,Warehouse Equipment,6.921062476618032,Understock,10693.0,0.0
ITM12438,Apparel,356,58,11,3,5.09,4.43,0.24,L23,D,77,1.22,165.95,0.15,3,0.9,128,7.72,0.66,2024-02-23,57.62,0.74,Packaging,69.9410609037328,Healthy,59078.2,0.0
ITM12439,Pharma,97,73,3,5,42.03,5.73,0.45,L47,D,79,0.54,81.78,1.77,0,0.82,68,12.28,0.38,2024-04-15,57.56,0.627,Safety Products,2.3078753271472756,Understock,7932.66,0.0
ITM12440,Pharma,448,41,11,2,31.04,3.31,0.52,L66,B,84,4.07,164.37,1.96,3,0.78,527,10.29,0.81,2024-10-02,140.53,0.599,Safety Products,14.43298969072165,Understock,73637.76000000001,0.0
ITM12441,Apparel,281,73,3,6,9.45,3.23,0.37,L29,A,10,2.61,103.82,1.05,8,0.88,996,3.81,0.3,2024-12-25,46.71,0.422,Packaging,29.735449735449738,Understock,29173.42,0.0
ITM12442,Apparel,182,11,9,6,2.02,9.84,0.75,L16,C,107,4.12,172.96,0.7,6,0.98,830,7.27,0.32,2024-08-10,95.49,0.567,Packaging,90.0990099009901,Overstock,31478.72,25771.04
ITM12443,Groceries,385,33,8,5,2.55,0.9,0.92,L26,A,113,3.26,180.02,0.6,5,0.74,94,10.86,0.53,2024-11-27,30.65,0.639,MRO Supplies,150.98039215686276,Overstock,69307.7,51485.72
ITM12444,Pharma,33,96,9,2,25.86,9.9,0.47,L18,D,125,4.24,123.55,0.27,1,0.94,823,5.63,0.31,2024-02-06,96.22,0.678,Safety Products,1.2761020881670533,Understock,4077.15,0.0
ITM12445,Pharma,258,75,5,8,36.98,0.95,0.95,L31,A,146,2.77,106.45,1.03,3,0.86,271,3.71,0.21,2024-12-17,164.77,0.5,Safety Products,6.9767441860465125,Understock,27464.100000000002,0.0
ITM12446,Groceries,91,47,5,7,6.92,3.24,0.57,L64,A,173,0.92,158.82,0.2,0,0.86,178,8.56,0.53,2024-03-19,225.72,0.772,MRO Supplies,13.150289017341041,Understock,14452.619999999999,0.0
ITM12447,Electronics,464,40,13,4,11.84,5.19,0.57,L4,D,122,3.28,60.73,1.06,2,0.99,667,4.83,0.72,2024-01-13,250.82,0.66,Industrial Hardware,39.18918918918919,Understock,28178.719999999998,0.0
ITM12448,Groceries,162,35,3,5,17.04,1.86,0.64,L47,D,112,3.55,12.92,0.58,1,0.88,812,9.32,0.6,2024-08-23,107.97,0.742,MRO Supplies,9.507042253521128,Understock,2093.04,0.0
ITM12449,Automotive,329,38,6,6,11.69,1.78,0.34,L71,C,46,3.32,87.35,1.01,3,0.95,682,4.8,0.24,2024-06-18,282.25,0.541,Warehouse Equipment,28.1437125748503,Understock,28738.149999999998,0.0
ITM12450,Pharma,302,76,14,3,20.18,2.93,0.45,L74,A,115,4.11,106.48,0.89,3,0.85,279,13.69,0.39,2024-01-20,79.78,0.682,Safety Products,14.965312190287413,Understock,32156.960000000003,0.0
ITM12451,Apparel,288,87,4,2,28.42,9.75,0.6,L48,D,117,3.79,66.48,0.68,8,0.77,842,5.81,0.62,2024-02-14,33.37,0.527,Packaging,10.133708655876143,Understock,19146.24,0.0
ITM12452,Automotive,260,34,12,9,34.56,4.11,0.95,L60,B,30,2.45,82.84,0.95,6,0.91,276,13.7,0.79,2024-02-07,278.25,0.708,Warehouse Equipment,7.523148148148148,Understock,21538.4,0.0
ITM12453,Pharma,434,57,10,7,48.22,5.88,0.68,L71,D,157,4.19,35.28,1.0,2,0.98,971,4.91,0.84,2024-01-28,166.55,0.689,Safety Products,9.000414765657403,Understock,15311.52,0.0
ITM12454,Groceries,264,74,5,4,46.61,7.19,0.4,L17,C,138,3.61,62.69,1.68,6,0.95,446,9.46,0.62,2024-04-01,111.9,0.552,MRO Supplies,5.664020596438532,Understock,16550.16,0.0
ITM12455,Automotive,182,62,9,3,28.94,7.55,0.11,L79,C,37,1.04,55.62,1.36,7,0.76,324,2.82,0.72,2024-05-08,270.45,0.458,Warehouse Equipment,6.288873531444367,Understock,10122.84,0.0
ITM12456,Pharma,79,76,9,2,36.97,7.04,0.98,L12,B,117,2.93,67.19,0.92,6,0.8,187,11.9,0.92,2024-10-12,234.97,0.691,Safety Products,2.1368677305923724,Understock,5308.01,0.0
ITM12457,Electronics,25,99,14,7,47.59,3.7,0.54,L9,C,18,3.78,66.82,1.82,7,0.86,222,3.8,0.25,2024-02-06,251.41,0.351,Industrial Hardware,0.5253204454717377,Understock,1670.4999999999998,0.0
ITM12458,Electronics,216,27,11,5,5.09,1.56,0.94,L40,A,173,2.99,116.2,1.54,8,0.87,376,13.1,0.28,2024-10-21,94.78,0.491,Industrial Hardware,42.43614931237721,Healthy,25099.2,0.0
ITM12459,Apparel,489,18,8,9,1.28,3.18,0.59,L51,C,171,4.77,57.61,0.24,0,0.76,832,7.33,0.57,2024-04-26,263.31,0.74,Packaging,382.03125,Overstock,28171.29,25060.35
ITM12460,Pharma,77,47,3,7,2.46,2.5,0.64,L92,B,41,0.96,188.78,0.39,9,0.77,264,2.32,0.69,2024-05-12,198.43,0.504,Safety Products,31.30081300813008,Understock,14536.06,0.0
ITM12461,Electronics,324,96,10,5,28.6,1.79,0.74,L93,C,75,3.75,107.14,0.26,5,0.93,277,6.09,0.2,2024-07-27,224.02,0.581,Industrial Hardware,11.328671328671328,Understock,34713.36,0.0
ITM12462,Groceries,426,30,3,9,38.38,0.73,0.39,L62,B,109,4.21,34.5,0.71,3,0.92,156,11.92,0.56,2024-07-17,100.6,0.724,MRO Supplies,11.099531005732151,Understock,14697.0,0.0
ITM12463,Pharma,236,74,5,9,18.99,9.39,0.73,L68,C,162,3.66,63.13,0.93,0,0.95,208,2.07,0.34,2024-08-18,81.05,0.593,Safety Products,12.4275934702475,Understock,14898.68,0.0
ITM12464,Groceries,437,30,13,8,27.72,9.25,0.57,L53,D,163,2.24,148.65,1.06,1,0.98,943,9.76,0.72,2024-11-18,128.37,0.744,MRO Supplies,15.764790764790765,Understock,64960.05,0.0
ITM12465,Groceries,45,36,7,2,26.3,0.98,0.71,L99,B,30,2.23,12.6,1.72,9,0.79,185,8.1,0.41,2024-07-26,176.81,0.396,MRO Supplies,1.7110266159695817,Understock,567.0,0.0
ITM12466,Electronics,322,79,10,9,5.64,2.14,0.85,L53,C,91,3.14,188.19,0.13,3,0.96,812,5.34,0.92,2024-08-09,203.14,0.774,Industrial Hardware,57.09219858156029,Understock,60597.18,0.0
ITM12467,Pharma,24,53,11,7,16.76,1.83,0.27,L74,A,33,2.29,94.58,0.91,0,0.9,79,11.58,0.25,2024-06-10,154.41,0.693,Safety Products,1.431980906921241,Understock,2269.92,0.0
ITM12468,Automotive,493,37,9,9,1.95,3.17,0.65,L10,B,120,4.47,109.01,0.88,5,0.99,147,1.73,0.85,2024-01-09,212.67,0.603,Warehouse Equipment,252.82051282051282,Overstock,53741.93,41641.82
ITM12469,Electronics,39,54,11,4,6.42,2.44,0.15,L17,B,101,0.99,197.8,1.9,0,0.78,658,7.97,0.51,2024-07-18,215.42,0.574,Industrial Hardware,6.074766355140187,Understock,7714.200000000001,0.0
ITM12470,Electronics,409,26,13,7,40.78,9.49,0.19,L41,C,21,3.38,105.65,0.56,8,0.78,818,8.1,0.89,2024-12-10,203.16,0.626,Industrial Hardware,10.029426189308484,Understock,43210.850000000006,0.0
ITM12471,Pharma,217,49,5,2,41.64,1.3,0.71,L83,D,148,1.1,190.07,0.33,9,0.91,833,2.21,0.85,2024-03-01,82.82,0.568,Safety Products,5.21133525456292,Understock,41245.189999999995,0.0
ITM12472,Pharma,78,12,7,3,40.3,2.51,0.16,L10,D,164,2.93,183.89,0.37,2,0.98,931,2.9,0.39,2024-09-30,139.44,0.636,Safety Products,1.935483870967742,Understock,14343.419999999998,0.0
ITM12473,Groceries,467,85,12,3,36.61,1.27,0.64,L58,C,32,3.72,188.85,1.09,0,0.95,572,6.74,0.24,2024-01-04,232.07,0.619,MRO Supplies,12.756077574433215,Understock,88192.95,0.0
ITM12474,Pharma,261,85,10,7,39.87,9.81,0.3,L60,C,170,1.24,164.35,0.84,5,0.92,972,8.51,0.76,2024-11-24,267.22,0.665,Safety Products,6.54627539503386,Understock,42895.35,0.0
ITM12475,Groceries,165,75,14,7,33.88,9.22,0.37,L88,A,101,3.67,66.32,1.53,5,0.82,391,1.74,0.36,2024-11-12,155.34,0.406,MRO Supplies,4.87012987012987,Understock,10942.8,0.0
ITM12476,Electronics,407,55,3,5,33.82,7.31,0.22,L67,C,175,1.13,75.81,0.71,6,0.92,217,1.16,0.94,2024-02-02,296.17,0.596,Industrial Hardware,12.034299231224127,Understock,30854.670000000002,0.0
ITM12477,Apparel,292,95,10,2,33.7,4.55,0.32,L45,B,179,3.29,79.35,0.34,6,0.94,260,3.7,0.25,2024-10-26,60.67,0.533,Packaging,8.664688427299703,Understock,23170.199999999997,0.0
ITM12478,Automotive,268,96,9,5,26.19,2.31,0.84,L17,C,132,2.77,196.04,0.84,9,0.93,733,7.83,0.46,2024-01-24,75.07,0.518,Warehouse Equipment,10.232913325696831,Understock,52538.72,0.0
ITM12479,Electronics,33,39,3,4,18.8,2.6,0.67,L100,A,166,1.84,78.54,1.78,3,0.9,887,1.56,0.21,2024-12-24,143.62,0.405,Industrial Hardware,1.7553191489361701,Understock,2591.82,0.0
ITM12480,Pharma,481,78,12,8,36.78,4.71,0.95,L71,C,43,1.0,30.65,0.87,4,0.71,681,11.27,0.45,2024-02-07,157.53,0.615,Safety Products,13.077759651984774,Understock,14742.65,0.0
ITM12481,Automotive,32,18,14,3,15.63,7.8,0.14,L82,C,134,3.81,157.88,1.68,2,0.9,234,3.13,0.63,2024-07-02,133.1,0.54,Warehouse Equipment,2.0473448496481126,Understock,5052.16,0.0
ITM12482,Apparel,410,94,12,9,27.6,3.01,0.81,L76,B,66,2.22,79.55,0.81,5,0.84,481,11.82,0.72,2024-09-14,134.82,0.689,Packaging,14.855072463768115,Understock,32615.5,0.0
ITM12483,Apparel,403,20,14,9,22.23,3.45,0.73,L24,D,12,0.89,127.98,0.63,6,0.99,473,3.87,0.78,2024-02-24,151.3,0.623,Packaging,18.128654970760234,Understock,51575.94,0.0
ITM12484,Groceries,63,78,8,6,14.55,6.2,0.33,L99,C,15,3.98,185.63,1.57,8,0.88,88,5.85,0.87,2024-05-28,102.85,0.511,MRO Supplies,4.329896907216495,Understock,11694.69,0.0
ITM12485,Automotive,394,75,3,6,48.76,2.76,0.76,L17,A,57,1.55,119.35,0.5,8,0.88,436,7.71,0.29,2024-12-17,47.97,0.527,Warehouse Equipment,8.08039376538146,Understock,47023.899999999994,0.0
ITM12486,Groceries,418,97,4,2,13.68,6.05,0.74,L56,C,111,3.81,131.16,0.54,4,1.0,818,5.86,0.81,2024-06-03,287.27,0.706,MRO Supplies,30.555555555555557,Understock,54824.88,0.0
ITM12487,Electronics,38,40,7,9,16.16,4.18,0.51,L65,C,129,3.04,132.14,0.19,3,0.73,840,1.33,0.42,2024-11-06,240.55,0.569,Industrial Hardware,2.3514851485148514,Understock,5021.32,0.0
ITM12488,Automotive,82,42,4,2,8.92,0.83,0.72,L8,B,22,1.38,126.36,0.46,6,0.78,791,13.72,0.31,2024-02-14,246.32,0.635,Warehouse Equipment,9.192825112107624,Understock,10361.52,0.0
ITM12489,Electronics,258,48,12,6,41.33,4.33,0.5,L16,D,45,0.84,40.36,0.82,2,0.9,500,5.01,0.41,2024-05-24,115.84,0.607,Industrial Hardware,6.242438906363416,Understock,10412.88,0.0
ITM12490,Groceries,438,55,3,2,29.74,9.24,0.4,L67,D,79,3.17,96.72,0.86,3,0.79,164,2.9,0.89,2024-08-12,127.13,0.629,MRO Supplies,14.72763954270343,Understock,42363.36,0.0
ITM12491,Automotive,356,46,8,3,31.04,3.28,0.52,L20,D,42,0.61,11.46,0.9,8,0.8,979,2.86,0.7,2024-07-14,281.39,0.488,Warehouse Equipment,11.469072164948454,Understock,4079.76,0.0
ITM12492,Groceries,438,69,10,4,41.21,3.57,0.91,L39,C,114,0.79,128.99,1.01,4,0.97,450,14.64,0.68,2024-07-21,292.14,0.744,MRO Supplies,10.62848823101189,Understock,56497.62,0.0
ITM12493,Automotive,422,40,10,4,17.8,1.13,0.45,L22,B,66,3.66,119.32,1.19,9,0.87,353,2.72,0.67,2024-12-04,283.36,0.445,Warehouse Equipment,23.707865168539325,Understock,50353.03999999999,0.0
ITM12494,Groceries,423,20,10,9,10.49,6.34,0.46,L21,B,64,2.92,70.45,0.46,6,0.73,652,5.85,0.53,2024-01-16,196.35,0.564,MRO Supplies,40.324118207816966,Healthy,29800.350000000002,0.0
ITM12495,Apparel,119,96,13,5,10.72,8.57,0.65,L42,C,116,1.97,109.54,1.27,1,0.79,358,1.95,0.53,2024-08-30,80.39,0.543,Packaging,11.100746268656716,Understock,13035.26,0.0
ITM12496,Groceries,182,11,8,3,36.9,3.85,0.78,L91,B,150,2.93,103.68,0.74,8,0.72,622,11.3,0.32,2024-03-21,185.44,0.525,MRO Supplies,4.932249322493226,Understock,18869.760000000002,0.0
ITM12497,Apparel,435,36,13,8,31.09,2.78,0.76,L29,D,60,3.16,57.67,1.49,4,0.87,152,9.35,0.47,2024-09-30,180.84,0.564,Packaging,13.991637182373754,Understock,25086.45,0.0
ITM12498,Groceries,141,11,5,2,11.11,9.59,0.12,L45,B,101,3.04,65.72,1.16,4,0.75,776,8.47,0.61,2024-04-22,273.39,0.589,MRO Supplies,12.691269126912692,Healthy,9266.52,0.0
ITM12499,Automotive,451,30,3,2,8.11,7.58,0.72,L67,C,62,3.39,154.88,1.15,3,0.96,151,12.98,0.68,2024-03-10,100.38,0.726,Warehouse Equipment,55.61035758323058,Healthy,69850.88,0.0
ITM12500,Automotive,63,67,4,9,6.91,5.89,0.51,L37,C,45,4.73,153.59,1.4,7,0.87,956,9.03,0.26,2024-07-19,68.2,0.466,Warehouse Equipment,9.117221418234443,Understock,9676.17,0.0
ITM12501,Automotive,379,14,7,8,31.76,3.4,0.57,L11,A,142,2.25,99.26,0.73,3,0.72,704,14.38,0.47,2024-10-06,87.08,0.697,Warehouse Equipment,11.933249370277078,Understock,37619.54,0.0
ITM12502,Pharma,427,61,12,5,1.01,2.6,0.61,L33,A,128,1.86,146.33,0.92,1,0.79,139,9.72,0.47,2024-05-31,80.51,0.67,Safety Products,422.7722772277228,Overstock,62482.91,35704.520000000004
ITM12503,Electronics,336,54,7,5,1.9,7.3,0.76,L26,B,34,0.67,95.65,1.21,4,0.88,167,5.96,0.61,2024-11-20,198.03,0.576,Industrial Hardware,176.8421052631579,Overstock,32138.4,16643.100000000002
ITM12504,Automotive,400,94,12,2,20.09,5.46,0.85,L82,B,90,1.16,171.76,0.9,2,0.8,188,1.51,0.77,2024-03-14,245.61,0.604,Warehouse Equipment,19.91040318566451,Understock,68704.0,0.0
ITM12505,Apparel,164,29,3,2,34.88,5.45,0.68,L71,C,46,0.98,73.23,0.94,3,0.85,952,11.15,0.71,2024-06-01,116.75,0.707,Packaging,4.70183486238532,Understock,12009.720000000001,0.0
ITM12506,Automotive,346,70,3,8,35.06,1.2,0.61,L36,A,28,2.01,186.19,0.62,2,0.97,352,6.23,0.66,2024-12-12,61.16,0.707,Warehouse Equipment,9.8687963491158,Understock,64421.74,0.0
ITM12507,Pharma,382,47,11,9,22.08,5.37,0.44,L17,A,44,3.24,113.03,0.65,6,0.81,801,9.39,0.43,2024-11-27,109.5,0.588,Safety Products,17.30072463768116,Understock,43177.46,0.0
ITM12508,Apparel,69,29,4,3,34.86,8.32,0.22,L81,D,116,0.71,111.78,1.43,5,0.8,697,13.27,0.87,2024-07-10,168.5,0.668,Packaging,1.9793459552495698,Understock,7712.82,0.0
ITM12509,Pharma,84,34,9,8,26.53,9.49,0.96,L39,D,171,3.77,137.45,0.11,1,0.95,566,1.11,0.83,2024-01-06,202.7,0.74,Safety Products,3.1662269129287597,Understock,11545.8,0.0
ITM12510,Apparel,374,11,12,5,48.87,1.51,0.52,L79,C,63,2.29,74.76,0.28,7,0.8,258,11.63,0.35,2024-10-10,169.44,0.617,Packaging,7.652956824227543,Understock,27960.24,0.0
ITM12511,Groceries,307,41,6,8,8.96,6.5,0.61,L69,C,15,4.84,147.62,1.9,4,0.72,136,7.09,0.72,2024-10-11,84.45,0.513,MRO Supplies,34.263392857142854,Understock,45319.340000000004,0.0
ITM12512,Electronics,183,35,9,8,30.43,5.9,0.78,L12,C,138,3.06,70.88,0.46,5,0.75,908,2.74,0.93,2024-03-13,276.23,0.627,Industrial Hardware,6.013802168912258,Understock,12971.039999999999,0.0
ITM12513,Electronics,160,79,10,8,25.07,8.96,0.16,L65,C,43,3.97,85.53,0.89,7,0.98,368,9.15,0.55,2024-03-04,136.97,0.599,Industrial Hardware,6.382130035899482,Understock,13684.8,0.0
ITM12514,Pharma,473,50,7,3,10.53,7.64,0.87,L83,A,65,4.38,138.19,1.71,6,0.98,838,8.46,0.94,2024-01-22,143.1,0.606,Safety Products,44.91927825261159,Understock,65363.869999999995,0.0
ITM12515,Electronics,333,76,14,7,37.75,9.67,0.82,L22,C,106,4.5,81.91,0.1,2,0.77,936,12.79,0.22,2024-01-03,290.54,0.719,Industrial Hardware,8.821192052980132,Understock,27276.03,0.0
ITM12516,Pharma,147,10,14,2,14.5,9.62,0.8,L76,C,35,2.83,48.0,1.86,1,0.87,682,8.3,0.61,2024-10-20,261.83,0.601,Safety Products,10.137931034482758,Healthy,7056.0,0.0
ITM12517,Pharma,417,60,3,6,19.7,2.64,0.12,L75,A,179,2.29,175.66,0.2,2,0.74,294,12.58,0.41,2024-11-01,243.82,0.738,Safety Products,21.16751269035533,Understock,73250.22,0.0
ITM12518,Pharma,440,14,6,9,19.37,7.39,0.57,L20,D,100,3.02,185.21,0.42,7,0.9,919,8.62,0.41,2024-07-20,62.98,0.595,Safety Products,22.715539494062984,Healthy,81492.40000000001,0.0
ITM12519,Electronics,387,22,12,8,12.97,5.54,0.15,L22,C,47,2.31,129.08,0.16,3,0.76,139,7.26,0.9,2024-10-02,253.05,0.753,Industrial Hardware,29.838087895142635,Healthy,49953.96000000001,0.0
ITM12520,Pharma,482,28,5,9,22.1,2.54,0.6,L85,D,163,1.58,164.12,1.09,7,0.71,527,6.2,0.45,2024-10-07,142.04,0.466,Safety Products,21.80995475113122,Understock,79105.84,0.0
ITM12521,Electronics,258,21,12,6,24.19,2.35,0.75,L80,A,68,1.96,197.46,1.89,3,0.95,701,3.43,0.22,2024-02-13,70.72,0.431,Industrial Hardware,10.665564282761471,Understock,50944.68,0.0
ITM12522,Pharma,343,57,14,7,37.47,1.27,0.21,L93,D,136,1.55,126.81,1.69,6,0.8,161,9.18,0.63,2024-06-05,297.36,0.519,Safety Products,9.15398985855351,Understock,43495.83,0.0
ITM12523,Automotive,315,34,7,2,38.49,8.06,0.73,L78,A,33,1.71,182.67,1.32,5,0.73,956,8.62,0.98,2024-04-17,59.9,0.625,Warehouse Equipment,8.18394388152767,Understock,57541.049999999996,0.0
ITM12524,Pharma,206,66,12,5,8.77,3.58,0.5,L44,C,120,0.92,78.26,0.45,9,0.95,999,14.66,0.26,2024-06-25,277.36,0.612,Safety Products,23.489167616875715,Understock,16121.560000000001,0.0
ITM12525,Apparel,227,44,12,6,30.05,8.64,0.83,L73,D,30,2.42,143.09,1.75,0,0.93,443,6.77,0.43,2024-04-18,10.15,0.587,Packaging,7.554076539101497,Understock,32481.43,0.0
ITM12526,Pharma,239,85,8,9,44.91,6.28,0.58,L6,C,69,1.56,20.6,1.53,7,0.91,936,6.9,0.58,2024-07-30,137.0,0.497,Safety Products,5.321754620351816,Understock,4923.400000000001,0.0
ITM12527,Groceries,419,14,4,9,6.33,6.9,0.4,L4,B,99,2.52,159.9,0.61,5,0.97,289,3.29,0.86,2024-11-26,18.67,0.649,MRO Supplies,66.19273301737756,Overstock,66998.1,60282.3
ITM12528,Pharma,209,31,9,9,24.17,3.27,0.4,L11,B,157,4.06,167.66,1.63,1,0.85,321,9.37,0.42,2024-09-19,274.61,0.596,Safety Products,8.647083160943318,Understock,35040.94,0.0
ITM12529,Apparel,407,86,5,5,37.77,4.84,0.91,L6,D,15,2.52,86.22,1.77,4,0.74,192,12.87,0.47,2024-03-13,46.51,0.557,Packaging,10.775747948106963,Understock,35091.54,0.0
ITM12530,Apparel,448,66,3,6,30.96,4.42,0.51,L83,A,19,4.8,131.4,1.43,1,0.72,768,4.47,0.51,2024-03-23,205.2,0.543,Packaging,14.470284237726098,Understock,58867.200000000004,0.0
ITM12531,Electronics,365,56,12,9,5.93,2.74,0.47,L99,D,149,1.17,173.09,0.29,9,0.8,168,1.13,0.5,2024-04-04,193.05,0.466,Industrial Hardware,61.55143338954469,Healthy,63177.85,0.0
ITM12532,Automotive,303,63,5,5,20.43,8.41,0.14,L74,A,106,4.33,177.89,1.97,6,0.73,645,10.68,0.36,2024-04-23,235.93,0.443,Warehouse Equipment,14.831130690161528,Understock,53900.67,0.0
ITM12533,Pharma,371,12,11,8,25.85,6.41,0.43,L34,B,159,1.62,30.24,0.24,9,0.86,949,1.44,0.93,2024-11-11,226.59,0.573,Safety Products,14.352030947775628,Healthy,11219.039999999999,0.0
ITM12534,Electronics,256,62,12,9,49.8,0.86,0.86,L84,A,89,4.7,167.22,1.34,5,0.7,300,6.73,0.83,2024-05-09,19.41,0.562,Industrial Hardware,5.140562248995984,Understock,42808.32,0.0
ITM12535,Automotive,213,93,13,6,9.75,8.29,0.78,L27,B,26,1.52,62.11,0.31,6,0.83,327,9.58,0.98,2024-04-09,122.64,0.739,Warehouse Equipment,21.846153846153847,Understock,13229.43,0.0
